NAME	TITLE	SCORE	
TUBB		1.4886243	
ANAPC5		1.4881208	
BEND6		1.4878042	
SWAP70		1.4876927	
RPP40		1.487667	
UNC5CL		1.4869037	
MPV17L2		1.486784	
ZNF593		1.4867357	
ZC3H15		1.4867116	
GLRX2		1.4862801	
CSF2RB		1.4855238	
ZSCAN18		1.4852911	
ACN9		1.4847716	
SLCO5A1		1.4846956	
LOC100127888		1.4840893	
TMEM198		1.483683	
NAA25		1.483353	
UBL5		1.4831299	
KIAA0494		1.4828188	
OSR2		1.4818542	
GJC2		1.4817835	
RARRES1		1.4809732	
SENP7		1.4803864	
IVL		1.4801042	
AIMP2		1.4799626	
RABEP1		1.4785638	
NCAPD3		1.478415	
TMEM212		1.4779998	
RAB3A		1.4771929	
RNASE1		1.4771467	
SDSL		1.4769229	
RNMTL1		1.476668	
FLJ22536		1.4764904	
CAPRIN1		1.4764289	
RAB39B		1.4757477	
TRO		1.4757308	
HOXA13		1.4755772	
PRKG2		1.4755052	
NUPL1		1.4753987	
IL12RB2		1.4750862	
IRS4		1.4750228	
LIPA		1.4749787	
PDCD2L		1.4749097	
C15orf41		1.474786	
SNX6		1.4745419	
DUSP23		1.4737401	
CLCC1		1.4736549	
TMEM85		1.4734474	
GGA1		1.4733158	
OGDHL		1.472994	
TMIE		1.4728132	
HERC1		1.4725137	
CPT1B		1.4723434	
CFHR3		1.4717177	
QTRTD1		1.4714545	
MRPL27		1.4711177	
MRPS24		1.4704483	
ZSWIM3		1.4704337	
TTC13		1.4694811	
GSTM4		1.4694602	
ANGPTL6		1.4688575	
REV1		1.4683418	
RAB28		1.4682184	
MSTN		1.4677981	
FOXA3		1.4675125	
PAG1		1.467272	
ABCB8		1.4668899	
SNX7		1.466801	
DYRK4		1.46677	
SMARCD2		1.4665881	
C1QC		1.4663957	
NAA15		1.4653832	
FAM116B		1.4650075	
RUFY4		1.4646609	
SFXN5		1.4634535	
PPHLN1		1.4625044	
NAAA		1.4624078	
SPIN2A		1.4622633	
OGFOD2		1.4622227	
LSM14A		1.4618711	
SLC31A2		1.4618421	
GOT2		1.4614432	
ABHD4		1.4614062	
TMEM150B		1.4612148	
SV2A		1.46116	
ERMAP		1.4610549	
DRAP1		1.4608768	
NMNAT2		1.4607629	
ACVR1		1.4605134	
DNAJA1		1.459915	
CDR2		1.4599017	
MUTYH		1.4592432	
VPS13C		1.4591582	
UBE2N		1.4589678	
OGFOD1		1.458886	
CAMK4		1.4584643	
CABLES1		1.4581358	
RAB3IP		1.4580896	
FKBPL		1.4580364	
TMEM186		1.4574785	
COL14A1		1.4573396	
CNTNAP2		1.4567846	
TMEM139		1.4565086	
PUS7L		1.4563217	
ENTPD6		1.4562842	
CYP2C18		1.45593	
C19orf63		1.4556738	
KCTD18		1.4556346	
HBZ		1.4556175	
NOL7		1.4550717	
HIST1H3H		1.4547808	
FBXO9		1.4547648	
SATB1		1.4546996	
BCL6B		1.454609	
CNTN6		1.4541044	
EEF2K		1.4540038	
GLOD4		1.4538515	
APBA1		1.4537984	
TRPC6		1.4530469	
KIAA0754		1.4525506	
TMEM184A		1.4524654	
STX17		1.452412	
GRIA4		1.4523041	
C1QB		1.4520085	
FAM58A		1.4516848	
EGR1		1.4512079	
NPAS2		1.4511675	
AKT1S1		1.4510019	
ANGEL1		1.4508092	
ZYG11A		1.4500611	
DNAH9		1.4497181	
HDAC2		1.44958	
SLC25A15		1.4493788	
TMEFF1		1.4487534	
C1orf88		1.4485518	
TMPRSS4		1.448512	
TSTD2		1.4482805	
PSME4		1.4473243	
CST2		1.4471016	
MOGS		1.4470644	
GLRA4		1.4470578	
SHB		1.4468477	
C19orf52		1.4465725	
GATM		1.445936	
TMEM205		1.4457937	
OAZ3		1.4455101	
CYP2S1		1.445469	
MMP3		1.4454415	
FCHO2		1.4454085	
EPHX4		1.4452536	
PRICKLE3		1.4451625	
CDH15		1.4451042	
MDFIC		1.4447188	
KRT19		1.4446387	
PTPLAD2		1.444507	
FAM23A		1.4443363	
SAP30L		1.4443139	
DAG1		1.4443045	
KIAA0020		1.4441259	
CLIP2		1.4437864	
LOC731789		1.443688	
ARHGAP42		1.4432607	
R3HDM1		1.4431158	
GPSM1		1.4428926	
NSUN3		1.442497	
MUC1		1.4423765	
RHBDD3		1.4422848	
RFPL1S		1.4422393	
LRRCC1		1.4415253	
SMOC2		1.4412868	
C4orf52		1.441269	
KCNIP3		1.4409249	
KRI1		1.44064	
PIGM		1.4404113	
AURKAPS1		1.4402332	
PPP1R11		1.4401064	
ZNF579		1.43981	
TRPM2		1.4397475	
EXOSC1		1.4397048	
CAPN3		1.4395217	
TGM1		1.4394988	
CCNH		1.4392474	
SERPIND1		1.4388419	
PDLIM3		1.4387621	
EPHB3		1.4385954	
MEN1		1.4383647	
BTBD8		1.4376767	
COX4I2		1.4373875	
GEMIN7		1.4369867	
KCNN2		1.4367287	
PRR4		1.4363587	
HOPX		1.4361001	
LOC389458		1.4359479	
RHBDD2		1.4355768	
LRGUK		1.4351124	
CLDND2		1.4349678	
DYNC1LI2		1.4349415	
PPP2R5A		1.4349406	
USF1		1.4348947	
SLC25A23		1.4344789	
MSL3L2		1.4338226	
RGS17		1.4325063	
ANO9		1.4317298	
C5orf28		1.4316779	
RPLP0		1.431581	
DSE		1.4307564	
DPRX		1.4297041	
ZFP106		1.4296552	
ATIC		1.4293902	
ADAMTS9		1.4290531	
SUOX		1.429015	
CCDC117		1.4289601	
PHF5A		1.4287304	
PIK3IP1		1.4287024	
C1orf230		1.4286746	
CLDN4		1.4282413	
KRT31		1.4280068	
DHRS7B		1.4276612	
PCDHGB2		1.4274102	
NRP1		1.4270387	
SMAD5		1.4266362	
AIF1L		1.4261694	
RENBP		1.426086	
MTMR7		1.425976	
RRM1		1.425725	
SLC2A8		1.4257094	
TPM4		1.4255408	
CHCHD8		1.4253225	
PARD6A		1.4251319	
CKM		1.424681	
STON1		1.4245213	
FGFBP1		1.424381	
CCDC104		1.424078	
ZNF286B		1.4237729	
PWRN1		1.4236217	
HNRNPA2B1		1.4234121	
BLNK		1.4231943	
LETM2		1.4227109	
MORC3		1.4223651	
ZNF787		1.4217733	
UBE2E1		1.4211354	
MCM3		1.4207087	
SLC5A12		1.4196961	
C22orf39		1.4189478	
SIPA1L3		1.4183925	
ZP1		1.4183311	
C9orf72		1.4176702	
TPPP3		1.4175421	
IGFALS		1.4171529	
XPR1		1.4170991	
FIBP		1.416794	
PVR		1.4162321	
MUC5B		1.4154143	
MEF2B		1.415305	
PROCR		1.415096	
MUM1		1.4150252	
GNL3L		1.4149818	
NDUFS4		1.4149126	
GPR56		1.4147191	
PCDHGA11		1.4145827	
SBDS		1.41386	
GFPT2		1.4136786	
CXorf64		1.4135926	
MYCL1		1.4131398	
RAB10		1.4130579	
RNF41		1.4130446	
SMC6		1.412848	
ITIH3		1.4127598	
CDH19		1.412437	
ZNF408		1.412158	
C11orf24		1.4121404	
C19orf59		1.411776	
PTAFR		1.4117731	
KRT75		1.4115533	
RNF146		1.4113207	
NBEAL1		1.4111667	
KCTD19		1.411041	
ZBTB46		1.4108107	
CXCL13		1.4105943	
POLB		1.4102821	
IRAK1		1.410156	
TMEM31		1.4096643	
FAM154B		1.4095944	
STAM		1.4095758	
LOC648740		1.4091696	
TAPT1		1.408499	
DTYMK		1.4078622	
FBN2		1.4073997	
RPS17		1.4073637	
WBSCR27		1.4073062	
ZFR2		1.4070596	
GABPB1		1.4069558	
KLHL5		1.4057099	
AZIN1		1.4056951	
RAC3		1.4054192	
PNP		1.4053918	
RAB22A		1.4051126	
DNM1P35		1.4048847	
ZAN		1.4047647	
HDAC8		1.4047545	
PDCD5		1.4045807	
TM7SF4		1.4040494	
AAGAB		1.403775	
TXNDC16		1.4033206	
CDK12		1.403176	
HNRPDL		1.4031471	
ARHGAP8		1.4029136	
SMARCA2		1.4028109	
C5orf24		1.4020586	
ZMAT5		1.402043	
MASTL		1.4016958	
NPRL2		1.4016504	
TINAGL1		1.4007152	
MGC14436		1.4006765	
DSC1		1.4005651	
DAXX		1.4004887	
PHKA2		1.4003054	
C19orf36		1.4001399	
CASP4		1.4000832	
OSBPL2		1.3996949	
C3orf14		1.3990959	
PRCP		1.3989104	
PHF7		1.3982841	
HMG20B		1.3978857	
ANXA6		1.3976281	
OLA1		1.3974044	
BASP1		1.3973256	
UXS1		1.3965783	
HNRNPR		1.3965273	
NADK		1.3960586	
SPTLC2		1.3956193	
LRRIQ3		1.3953838	
RNASE2		1.3947608	
PMP22		1.3944333	
CHPF2		1.3940482	
C11orf92		1.393249	
RAPGEF1		1.3913044	
PRDX1		1.3912148	
GJB4		1.3904791	
GDPD4		1.3904783	
CXorf26		1.3904583	
HIBADH		1.3901596	
RNF168		1.3900952	
ZNF282		1.3895001	
ACBD3		1.3892485	
GIPC1		1.3890108	
ORM1		1.3889538	
ROD1		1.3884028	
GALE		1.3883932	
ADPRHL1		1.3883705	
PPARGC1B		1.3883601	
ATP2C1		1.3881408	
MTR		1.3874519	
KCNMB4		1.3874305	
CLPB		1.387291	
FSIP1		1.3866787	
ACP1		1.3862201	
MYADM		1.3859388	
SLC25A45		1.3859318	
HHIP		1.3858153	
C19orf46		1.3856721	
YWHAQ		1.3856248	
FBN1		1.385012	
BBC3		1.3844061	
LOC153910		1.3842183	
PTGER2		1.3836838	
RSRC1		1.3835753	
NLRX1		1.3832867	
DGCR14		1.3829333	
HPS5		1.3829063	
TCEAL3		1.3822217	
SVOP		1.3821317	
C7orf52		1.3813138	
CTNNA3		1.3812379	
AP2M1		1.3811473	
CD99L2		1.3807166	
THG1L		1.3806747	
ATP6V0C		1.3806405	
CNNM4		1.3798724	
AGBL2		1.3796057	
MRPL18		1.3794984	
C20orf72		1.3794158	
C1orf56		1.3792512	
MATN4		1.378768	
SLC27A2		1.3787326	
ADAMTS6		1.3783915	
TFAP2E		1.3782468	
CCDC137		1.3777527	
SLC35B2		1.377691	
IRAK2		1.3776081	
ZCCHC12		1.3774167	
NFE2L2		1.3773564	
LNPEP		1.376893	
FAM128B		1.376024	
ALDH4A1		1.375975	
HOXC5		1.3753592	
ZNF208		1.3752073	
TBXAS1		1.3751994	
FAM124A		1.3749335	
CABP7		1.3747119	
UPK3A		1.374294	
C2orf15		1.3742229	
LENEP		1.3732126	
LIMS1		1.372343	
THOC2		1.3719379	
ATP2B2		1.3717148	
MPHOSPH10		1.3715359	
DLX6AS		1.3714675	
TRPA1		1.371027	
HACL1		1.3703322	
FXYD3		1.3696247	
PNO1		1.368671	
WDR4		1.3685879	
LZTS1		1.3681413	
HECTD1		1.3674777	
ARHGEF4		1.3674543	
VAPB		1.3673437	
RBM9		1.3672775	
DHX32		1.3671417	
SELT		1.3669311	
GVIN1		1.3669108	
CNR1		1.3668433	
MPRIP		1.3665907	
NCALD		1.3662878	
KIAA1432		1.3660729	
MED12L		1.3659269	
PAQR9		1.3658694	
MED8		1.36575	
IMPACT		1.3654901	
NHS		1.365413	
CTDSP1		1.3652126	
ZNF136		1.3651198	
PDIA5		1.3640803	
FOSB		1.3639424	
ROGDI		1.363548	
HGS		1.3630899	
CCDC82		1.3622841	
SEC22C		1.3617272	
DLL1		1.3614098	
STYX		1.3607204	
BEND5		1.3605857	
SLC24A4		1.3603861	
SLC29A3		1.3602824	
B3GNTL1		1.3602462	
CEACAM1		1.3594283	
IGFBPL1		1.3594195	
SLC30A2		1.3592728	
ZNF233		1.3589997	
DLG3		1.3587981	
IGSF5		1.3586386	
PIK3CA		1.3577677	
CCDC107		1.3577428	
GPRIN2		1.3576589	
FAM19A5		1.357532	
FAM9C		1.3573191	
CWF19L2		1.3570719	
TTLL11		1.3568982	
CSRNP3		1.3563868	
PNPT1		1.3562745	
RAD18		1.3561114	
LOXL1		1.355812	
MED26		1.3550162	
SLIT2		1.3548633	
KIAA0240		1.3545855	
MICALCL		1.3541311	
OTOA		1.3539406	
RPP25		1.3532603	
C13orf18		1.3530391	
C22orf27		1.353039	
AXL		1.3527937	
HAPLN3		1.352628	
TEAD2		1.3518754	
CYP4F3		1.3516873	
EIF2AK2		1.3514532	
ZNF639		1.3506643	
APOL4		1.35061	
PPIL2		1.3503404	
LOC728989		1.3495148	
FBXW9		1.349432	
ITPA		1.3492604	
SLITRK6		1.3490547	
PCBP4		1.3484414	
SACM1L		1.3475031	
PRMT3		1.3473301	
DDX43		1.3472456	
RLIM		1.3469373	
RASL10A		1.3468736	
LRRC41		1.346828	
ZNF251		1.3464578	
EMID1		1.346393	
GALT		1.3462274	
TMEM38B		1.346101	
CCNG1		1.3454664	
TSKU		1.345306	
ETV7		1.3450732	
CYSLTR2		1.3449607	
ZNF276		1.3448879	
ERO1L		1.3448348	
TRUB1		1.3447474	
ICOS		1.3445873	
BMPR2		1.3445123	
CCDC86		1.3445035	
CAPZA1		1.3444206	
GPR137C		1.3440067	
MFAP3L		1.3436897	
OST4		1.343645	
KIAA0368		1.343473	
QRICH2		1.3432962	
RBCK1		1.3429394	
DCUN1D4		1.3429195	
FAM134B		1.3420422	
DHRS1		1.3418013	
CCDC158		1.3412086	
AHRR		1.3411361	
LOC653786		1.3405094	
ATP5C1		1.3403109	
KLF10		1.339982	
SNTB2		1.3398721	
JARID2		1.3388284	
RFXANK		1.3384495	
MTL5		1.338185	
SOX13		1.3377665	
ART5		1.3377062	
PTN		1.3375225	
SLC9A3R1		1.3374472	
IL6ST		1.3373538	
GNG5		1.3372135	
PRPF3		1.3371544	
IER3IP1		1.3371444	
FRMD3		1.3367747	
SEMA6D		1.3367459	
ZNF732		1.3366112	
PLEKHA9		1.336334	
CREB3L4		1.3361695	
KCNN4		1.3358953	
TXNDC15		1.3357728	
CCDC114		1.3357439	
BAZ1B		1.3354824	
SUSD1		1.3352611	
ELF5		1.3352457	
ZNF273		1.3351911	
ITPK1		1.3351333	
PRSS35		1.3349364	
CBX1		1.334816	
AQP11		1.3342056	
DOM3Z		1.3338745	
KCNH1		1.3334266	
ANGPTL4		1.3334156	
TXNL4A		1.3329824	
ETS2		1.332734	
SLC13A5		1.332165	
GP6		1.3318439	
ZNF642		1.331442	
UTP11L		1.3313264	
KIDINS220		1.3306493	
CS		1.3297752	
VKORC1		1.3296096	
IL17C		1.3292236	
C1QBP		1.3289165	
KLKP1		1.3285744	
C8orf85		1.328476	
CDK7		1.3284459	
CDCP1		1.3279574	
KCNK15		1.3278083	
MCF2		1.3273693	
ZNF501		1.3269329	
CCNI2		1.3266627	
ABL1		1.3261623	
PSAT1		1.3261375	
PCDHB16		1.3259375	
DPP4		1.3257952	
C10orf116		1.3257854	
AACSL		1.3250192	
TXNRD2		1.3245621	
RTDR1		1.3239626	
USP40		1.3234055	
FZD3		1.3233795	
TREML4		1.3223999	
FAM89B		1.3221045	
LIF		1.3219366	
PRMT10		1.321424	
SPEF1		1.3212862	
LOC654342		1.3211546	
CYBB		1.3205774	
MAF		1.3199414	
WSCD1		1.3197222	
OTUD7A		1.3192642	
STX8		1.3188671	
CYP3A7		1.3187584	
MUC16		1.3187422	
FCGBP		1.3186992	
C2orf48		1.3180784	
DUS1L		1.3180343	
ADAMTS8		1.3179665	
ASCL2		1.3172847	
TRIT1		1.3172385	
ZBTB32		1.31711	
ATP13A1		1.3170507	
POLR1C		1.3168745	
GJB6		1.3167629	
CLDN19		1.3164278	
NUP50		1.3162078	
TDP1		1.316135	
IRX6		1.3159899	
LMO7		1.3159345	
SP140		1.3157948	
GBA3		1.3155107	
XPOT		1.3153837	
TMEM63B		1.3153285	
ARMCX6		1.3148581	
MOSPD3		1.3145094	
ALKBH4		1.3144616	
EFTUD1		1.3135262	
MANEA		1.3134645	
NAP1L5		1.3133492	
TMEM135		1.3126303	
C7orf25		1.3125478	
NOP10		1.3124144	
PINK1		1.3121026	
RTN4RL2		1.3119552	
GRK6		1.3115257	
TBC1D16		1.3114	
MAPKAPK2		1.3111808	
IGF2		1.3110242	
ZNF165		1.3108906	
RAPGEF4		1.3108021	
CBLN2		1.3107715	
HIST2H3D		1.3104683	
ZFPM2		1.3096327	
DGUOK		1.3092836	
STAM2		1.3092284	
BREA2		1.3091906	
SFXN4		1.3087636	
GADL1		1.3084295	
GALNT1		1.3081597	
SH2D5		1.3077357	
TATDN1		1.3074648	
GSS		1.3072654	
NOL10		1.3070308	
AKAP8L		1.3064536	
FAHD1		1.3059257	
ARPM1		1.3059025	
CCDC43		1.3052764	
VAC14		1.3045604	
GON4L		1.3040671	
EID1		1.3036506	
ZNF333		1.3035835	
ARHGEF12		1.3034205	
HBD		1.3031852	
C7orf28B		1.3030924	
TCP1		1.3026763	
TMEM133		1.3025416	
PLA2G6		1.3024675	
ALKBH8		1.3023933	
SPINT2		1.3021141	
FAM83E		1.3017857	
PCGF5		1.3017207	
HEPH		1.3013968	
FAM83F		1.3013442	
FLJ37543		1.3008115	
FAM71F2		1.3007463	
CGRRF1		1.299709	
CYTH4		1.2995796	
HTATIP2		1.2995261	
GPR143		1.2992822	
COLEC11		1.2988808	
AEBP1		1.2988805	
CLN6		1.2982185	
TBC1D5		1.2979885	
TRIM68		1.2979791	
CHAC2		1.297807	
SAE1		1.2977531	
TMEM110		1.297673	
NUPL2		1.2975949	
FAM122B		1.2974217	
VPS25		1.297247	
RG9MTD1		1.2970463	
PHLDB3		1.296787	
MUM1L1		1.296111	
GAR1		1.2957937	
WT1		1.2954904	
WIT1		1.2949098	
CNO		1.2943063	
SAMD12		1.2942039	
MEA1		1.2941514	
FAM49B		1.2940228	
NPY6R		1.2939557	
C17orf63		1.2939047	
DYDC2		1.2934281	
LOC387646		1.2932237	
ZNF114		1.2929057	
VPS11		1.2926245	
SIRPB1		1.292311	
SCAI		1.292084	
NANS		1.2920281	
CDH13		1.2917465	
MAN2C1		1.2913319	
ESF1		1.291296	
POLR2I		1.2909958	
PALB2		1.2906071	
POLR2D		1.2905636	
MRPL28		1.2902634	
OSBPL9		1.2890061	
KDM4D		1.2888005	
VAMP8		1.2882729	
HIBCH		1.2882682	
CA14		1.288167	
GAS5		1.2879275	
ZSCAN20		1.2879066	
SLC16A6		1.2875594	
GALK1		1.2874584	
ESPN		1.2873254	
PPP1R14A		1.2872925	
VPS4B		1.2872504	
FXYD6		1.2867428	
DNAJC21		1.2859201	
C15orf48		1.2854548	
NCRNA00219		1.2853007	
PTPN9		1.2846688	
TFEB		1.2845721	
KIAA0430		1.2844743	
SH2B3		1.284412	
CLK3		1.2838844	
MDH2		1.2838814	
METTL6		1.2836498	
AHCTF1		1.283646	
C2orf63		1.2834805	
CCR4		1.2834746	
SLITRK2		1.282933	
SYNPR		1.2828997	
SLC39A10		1.2828951	
DDX31		1.2828006	
TSPAN1		1.2823128	
C7orf10		1.282118	
MAN1A1		1.2818207	
DBC1		1.2815472	
GPR84		1.2809603	
KHSRP		1.2804369	
AZI2		1.2801701	
GMEB2		1.2801226	
ABCC6P2		1.2799776	
GALM		1.2799613	
LOC441601		1.2799441	
NCR1		1.2796177	
FABP9		1.2795662	
RNF216L		1.2790197	
CHCHD1		1.2783939	
PRKX		1.2781806	
KLHL26		1.2780614	
GLS2		1.2778233	
RRP15		1.277823	
ZC3H12B		1.2775978	
ARHGAP22		1.277369	
LOC645676		1.2773337	
TCP10L		1.2769083	
TNFRSF13C		1.2766023	
BAT2L2		1.276141	
CCDC113		1.2759757	
TTC27		1.2758505	
MS4A6A		1.2753052	
HSBP1		1.2752537	
MRPL37		1.2752528	
EIF2AK3		1.2752403	
RLN1		1.2743406	
REPS1		1.2740734	
SRCAP		1.2737774	
USP1		1.2737713	
AMACR		1.2737596	
ARMC6		1.2736944	
POLA1		1.2736114	
STARD3		1.2732275	
ANAPC11		1.2732084	
MTPAP		1.2721605	
NPTX1		1.2715122	
GSR		1.2714167	
NOD1		1.271379	
ZNHIT1		1.2712698	
SCAF1		1.2708995	
LHX9		1.2705873	
KRT6B		1.2704844	
COL8A1		1.2704464	
C4orf26		1.2703296	
DMP1		1.2702689	
CSRNP2		1.2702055	
DYX1C1		1.2698656	
LOC153684		1.2697085	
C3AR1		1.2694459	
MGAT4B		1.2693266	
BAG4		1.2689675	
RFT1		1.2686735	
C16orf71		1.2686572	
YME1L1		1.2686476	
PTX3		1.2684753	
TULP4		1.2682172	
TTF2		1.267498	
SLC33A1		1.2665181	
MMP8		1.2662264	
ACE2		1.2658559	
TEX10		1.2658054	
SPAG17		1.2655025	
TMEM20		1.2648293	
MEFV		1.264755	
SLC48A1		1.2645715	
GLIS1		1.2643023	
VASH2		1.263668	
PGM1		1.263612	
DECR1		1.2635214	
PIH1D1		1.2631404	
TIGD7		1.2628297	
ULBP3		1.2626927	
LRIG3		1.2626845	
GAB1		1.2626746	
TPK1		1.2626504	
HADHA		1.262528	
MPI		1.2624294	
RAB31		1.2623376	
KCNJ5		1.2617135	
RHOU		1.2615755	
TMEM177		1.2612985	
LOC100129387		1.2611355	
AARS		1.2609054	
NXPH1		1.2606646	
C7orf40		1.2605721	
MRPL10		1.2602874	
P4HA2		1.2602478	
LRRC43		1.2599804	
ZBTB4		1.2599161	
GDF11		1.2592396	
MED19		1.2585906	
RPH3A		1.2582983	
POLR1B		1.2582217	
LYST		1.2578254	
INTU		1.2575712	
APBB1		1.257224	
ARL4A		1.2572107	
MYO1H		1.2569164	
HBP1		1.2566787	
SLC4A1AP		1.2566384	
MARK2		1.2564968	
ANXA11		1.2564404	
COX6A1		1.2561433	
KCNIP1		1.2557691	
LRRTM1		1.255372	
ACPL2		1.2546114	
PICALM		1.2545524	
GLB1		1.2544043	
SPRN		1.2532948	
GIYD2		1.252598	
MPPE1		1.252264	
AG2		1.252247	
TBL1XR1		1.2521943	
SNX33		1.2520097	
TCFL5		1.2518202	
TXN		1.2513275	
C1orf156		1.2511092	
RBM12B		1.2510207	
NUDT7		1.2508886	
CORO7		1.2507486	
CSNK1G1		1.2505349	
PI3		1.2504834	
CSNK2B		1.2504554	
EPHA1		1.2502435	
C16orf61		1.2499083	
TFPT		1.2498822	
C4orf46		1.2494999	
MTCP1		1.2492726	
SUMO1		1.2492664	
TWF1		1.2492036	
FAM109A		1.2489696	
TMEM38A		1.2487595	
ZNF706		1.2483824	
SPIB		1.248001	
MMEL1		1.2477186	
SNORA8		1.2475303	
ZBTB9		1.2474475	
SREBF1		1.2474236	
TOMM5		1.2473526	
TNFSF8		1.2471262	
KIAA1958		1.2470437	
ERGIC2		1.2469923	
H6PD		1.2467124	
PTPN20B		1.2466202	
TBC1D26		1.2463977	
NDUFAB1		1.2463562	
PLEKHA8		1.2453549	
C20orf11		1.2450513	
ZNF285		1.2449667	
CHST3		1.2447263	
POLR2J2		1.2446008	
GET4		1.2445164	
SLC6A16		1.2444351	
ZNF345		1.2442646	
SLC37A1		1.243837	
UBL7		1.243822	
VPS18		1.2435212	
PMS2		1.2434111	
PUS10		1.2430171	
ZNF526		1.2429372	
MLL4		1.2428333	
ADCY3		1.24166	
DCAF7		1.2415458	
C16orf55		1.2414675	
C6orf94		1.24138	
PLA2G4F		1.2413787	
TFE3		1.2413137	
CDK5RAP1		1.2402787	
NDEL1		1.2393144	
IL7		1.2389323	
PIPSL		1.2388586	
KIRREL		1.2387582	
HIST1H2AJ		1.2384193	
PCDHB11		1.2383487	
TMED9		1.2382854	
FAM86C		1.2381694	
C7orf36		1.237869	
LOC221442		1.2372497	
YPEL4		1.2372141	
PI4KB		1.2370964	
PPRC1		1.23661	
LOXL2		1.2365519	
C7orf44		1.2363756	
SKAP1		1.2362065	
DUSP19		1.2360928	
ZNF471		1.2360462	
SLC28A1		1.2360327	
C22orf29		1.2359642	
HYI		1.235947	
B3GNT3		1.2358785	
TMEM81		1.235559	
EFNB1		1.2352908	
ZDHHC7		1.235163	
ZNF341		1.2350793	
SPAG16		1.2350751	
PIP5KL1		1.2350434	
CPVL		1.2349932	
RDX		1.2349024	
SH3BP2		1.2349014	
ABTB1		1.2348263	
ZNF765		1.2347132	
TBX4		1.2346041	
TJP2		1.2345474	
DSP		1.2342812	
MRPS25		1.2342796	
GOLM1		1.2338611	
CAMK2D		1.2338209	
STAMBPL1		1.2338101	
FOXP4		1.2335513	
WDR86		1.2333567	
DAZAP1		1.2332395	
NRXN1		1.2330254	
FAM110B		1.2321604	
ZFYVE26		1.2319595	
NUMB		1.2316537	
TTLL2		1.2312782	
HEATR5A		1.2311652	
HADHB		1.230733	
GAS2L2		1.2304639	
OXA1L		1.2303587	
CDKL2		1.2303251	
MCHR1		1.2299258	
RPS6KA6		1.2291026	
BRCA1		1.2289038	
TBC1D15		1.22877	
ZCWPW2		1.2286923	
TMEM18		1.2285557	
GLUL		1.2284752	
ULK2		1.2282643	
DCAF10		1.2278701	
ZNF260		1.2272999	
RPS10P7		1.2270534	
ZNF460		1.2259252	
ZNF446		1.2257495	
LRRK2		1.2256006	
C12orf42		1.2247868	
ATP5G1		1.2244687	
ROR2		1.2239621	
C1QL2		1.223707	
LMLN		1.2236818	
ZNF28		1.2234994	
VANGL2		1.2228974	
HIST1H2BD		1.2227337	
ZNF397		1.221906	
CLCA4		1.2216603	
PCMT1		1.2203565	
LRRC24		1.2199489	
PLXNA1		1.2196977	
WBP11P1		1.219445	
HOXA6		1.2194111	
MICB		1.219178	
COMMD4		1.2184836	
XYLT2		1.2183496	
GALNT5		1.2180833	
AFAP1L2		1.2178441	
XRCC3		1.2177085	
GRAMD1B		1.2172521	
PTPLA		1.2169842	
SYT2		1.2169067	
ITPKB		1.2165961	
DMRTA1		1.2158623	
OSTF1		1.2157978	
DLEC1		1.2153866	
ARHGEF11		1.2147734	
DSTN		1.214649	
ZRANB3		1.2146425	
SLAMF9		1.214178	
ZNF648		1.2141244	
GNPNAT1		1.2135274	
TRPV1		1.2134483	
PIGO		1.2133787	
TAF5L		1.2133496	
HSPG2		1.2133349	
TFAP2C		1.2133229	
HOXC11		1.2132664	
ISOC1		1.2129233	
STOML2		1.2128106	
USP51		1.2127248	
GPR64		1.2127087	
SLC39A2		1.211606	
LOC100144604		1.2114795	
SUMO3		1.2114198	
FAM63B		1.210992	
C1QL1		1.2109737	
HOXC8		1.2105962	
PCDHB5		1.210527	
CD28		1.2098367	
WTIP		1.2097116	
CRYZL1		1.2092133	
YEATS4		1.2087977	
DDX54		1.2087885	
SLC11A2		1.2087873	
SYNJ2BP		1.2084694	
ARID3B		1.2083759	
WNT3A		1.2082461	
ZNF330		1.2082337	
PDZD7		1.2080082	
DPH3		1.2077127	
CLEC2D		1.2074393	
PRTFDC1		1.2074273	
TMUB1		1.2072725	
COX6B1		1.2072247	
RNF185		1.2068168	
C12orf54		1.206812	
NOX1		1.2064219	
TPRA1		1.2062815	
CDKN2D		1.2059104	
PRPF31		1.2057464	
LSM12		1.2056887	
DCDC2		1.2053567	
POU6F2		1.2053294	
TMEM60		1.2052368	
ZNF786		1.2050639	
SLC35F4		1.2050337	
COMMD3		1.2049731	
CLDN7		1.2049125	
ITGB3BP		1.204906	
PDCL		1.2048482	
ATAD3B		1.2045579	
SLC9A6		1.2043992	
GAS7		1.2041649	
CHKB		1.2038938	
NCOA1		1.2038794	
SSR3		1.2037567	
BHLHB9		1.2033293	
MMP25		1.2031704	
NQO2		1.202914	
FGF22		1.2026364	
GSTO2		1.2025568	
GLT25D1		1.2024374	
ATRIP		1.2020462	
MUC7		1.2016715	
HNRNPUL1		1.2015902	
POLR2J3		1.201557	
NICN1		1.2014493	
MAP2K5		1.2009661	
CHST15		1.2009408	
LOC401010		1.200662	
CD79B		1.2003385	
TARBP2		1.2001535	
ADCK2		1.1994547	
ITGB3		1.1994311	
RALGAPB		1.1986523	
C12orf40		1.198644	
LRP4		1.1986165	
SOX18		1.198374	
NAB2		1.1982175	
TWISTNB		1.1980144	
IGSF11		1.1979203	
B4GALT4		1.1978925	
NR1D1		1.1978298	
